"doc_key","index","url"
"news·20240408·LM·202404082×20×21798486737",64,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240408%C2%B7LM%C2%B7202404082%C3%9720%C3%9721798486737&docIndex=64"
"news·20240328·LF·1072×20×2246269396",65,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240328%C2%B7LF%C2%B71072%C3%9720%C3%972246269396&docIndex=65"
"news·20240325·LF·1072×20×299380068",66,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240325%C2%B7LF%C2%B71072%C3%9720%C3%97299380068&docIndex=66"
"news·20240312·LF·1063×20×23210971667",67,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240312%C2%B7LF%C2%B71063%C3%9720%C3%9723210971667&docIndex=67"
"news·20240308·LE·l016246180",68,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240308%C2%B7LE%C2%B7l016246180&docIndex=68"
"news·20240306·LM·202403062×20×21663075410",69,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240306%C2%B7LM%C2%B7202403062%C3%9720%C3%9721663075410&docIndex=69"
"news·20240305·LM·202403052×20×21646598667",70,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240305%C2%B7LM%C2%B7202403052%C3%9720%C3%9721646598667&docIndex=70"
"news·20240302·LM·202403022×20×21649738485",71,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240302%C2%B7LM%C2%B7202403022%C3%9720%C3%9721649738485&docIndex=71"
"news·20240301·LF·1063×20×23033655649",72,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240301%C2%B7LF%C2%B71063%C3%9720%C3%9723033655649&docIndex=72"
"news·20240229·LF·1063×20×23015071020",73,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240229%C2%B7LF%C2%B71063%C3%9720%C3%9723015071020&docIndex=73"
"news·20240228·LM·202402282×20×21634243585",74,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240228%C2%B7LM%C2%B7202402282%C3%9720%C3%9721634243585&docIndex=74"
"news·20240227·LF·1063×20×22980268390",75,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240227%C2%B7LF%C2%B71063%C3%9720%C3%9722980268390&docIndex=75"
"news·20240227·LF·1063×20×22979749567",76,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240227%C2%B7LF%C2%B71063%C3%9720%C3%9722979749567&docIndex=76"
"news·20240222·LF·1063×20×22895132967",77,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240222%C2%B7LF%C2%B71063%C3%9720%C3%9722895132967&docIndex=77"
"news·20240214·LM·202402142×20×21563814306",78,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240214%C2%B7LM%C2%B7202402142%C3%9720%C3%9721563814306&docIndex=78"
"news·20240214·LM·202402142×20×21563254726",79,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240214%C2%B7LM%C2%B7202402142%C3%9720%C3%9721563254726&docIndex=79"
"news·20240213·LM·202402132×20×21566431241",80,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240213%C2%B7LM%C2%B7202402132%C3%9720%C3%9721566431241&docIndex=80"
"news·20240207·LM·202402072×20×21550580544",81,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240207%C2%B7LM%C2%B7202402072%C3%9720%C3%9721550580544&docIndex=81"
"news·20240206·LM·202402062×20×21536277868",82,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240206%C2%B7LM%C2%B7202402062%C3%9720%C3%9721536277868&docIndex=82"
"news·20240122·LM·202401222×20×21488642078",83,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240122%C2%B7LM%C2%B7202401222%C3%9720%C3%9721488642078&docIndex=83"
"news·20240116·LM·202401162×20×21464018152",84,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240116%C2%B7LM%C2%B7202401162%C3%9720%C3%9721464018152&docIndex=84"
"news·20240112·LM·202401122×20×21456190956",85,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720240112%C2%B7LM%C2%B7202401122%C3%9720%C3%9721456190956&docIndex=85"
