"doc_key","index","url"
"news·20050126·LI·0li20050126105",43,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720050126%C2%B7LI%C2%B70li20050126105&docIndex=43"
"news·20050124·LE·73205",44,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720050124%C2%B7LE%C2%B773205&docIndex=44"
"news·20050124·LF·20050124×2fig0265",45,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720050124%C2%B7LF%C2%B720050124%C3%972fig0265&docIndex=45"
"news·20050124·LF·20050124×2fig0267",46,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720050124%C2%B7LF%C2%B720050124%C3%972fig0267&docIndex=46"
"news·20050124·LM·0q2301_1000034",47,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720050124%C2%B7LM%C2%B70q2301_1000034&docIndex=47"
"news·20050124·LF·20050124×2fig0268",48,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720050124%C2%B7LF%C2%B720050124%C3%972fig0268&docIndex=48"
"news·20050121·LI·0li20050121022",49,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720050121%C2%B7LI%C2%B70li20050121022&docIndex=49"
"news·20050119·LF·20050119×2fig0001",50,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720050119%C2%B7LF%C2%B720050119%C3%972fig0001&docIndex=50"
"news·20050114·LM·0liv1401_990267",51,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720050114%C2%B7LM%C2%B70liv1401_990267&docIndex=51"
"news·20050111·LI·0li20050111052",52,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720050111%C2%B7LI%C2%B70li20050111052&docIndex=52"
"news·20050110·LE·72213",53,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720050110%C2%B7LE%C2%B772213&docIndex=53"
"news·20050110·LF·20050110×2fig0254",54,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720050110%C2%B7LF%C2%B720050110%C3%972fig0254&docIndex=54"
"news·20050110·LI·0li20050110034",55,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720050110%C2%B7LI%C2%B70li20050110034&docIndex=55"
"news·20050105·LI·0li20050105019",56,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720050105%C2%B7LI%C2%B70li20050105019&docIndex=56"
"news·20050105·LF·187922501",57,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720050105%C2%B7LF%C2%B7187922501&docIndex=57"
"news·20050104·LE·71810",58,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720050104%C2%B7LE%C2%B771810&docIndex=58"
"news·20041225·LI·0li20041225083",59,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041225%C2%B7LI%C2%B70li20041225083&docIndex=59"
"news·20041225·LI·0li20041225084",60,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041225%C2%B7LI%C2%B70li20041225084&docIndex=60"
"news·20041223·LE·71393",61,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041223%C2%B7LE%C2%B771393&docIndex=61"
"news·20041221·LS·0092",62,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041221%C2%B7LS%C2%B70092&docIndex=62"
"news·20041220·LE·71103",63,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041220%C2%B7LE%C2%B771103&docIndex=63"
"news·20041220·LF·20041220×2ent0034",64,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041220%C2%B7LF%C2%B720041220%C3%972ent0034&docIndex=64"
"news·20041220·LF·20041220×2ent0033",65,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041220%C2%B7LF%C2%B720041220%C3%972ent0033&docIndex=65"
"news·20041215·LM·0q1512_975612",66,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041215%C2%B7LM%C2%B70q1512_975612&docIndex=66"
"news·20041214·LA·0078",67,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041214%C2%B7LA%C2%B70078&docIndex=67"
"news·20041214·LI·0li20041214036",68,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041214%C2%B7LI%C2%B70li20041214036&docIndex=68"
"news·20041214·LI·0li20041214025",69,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041214%C2%B7LI%C2%B70li20041214025&docIndex=69"
"news·20041213·LE·70617",70,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041213%C2%B7LE%C2%B770617&docIndex=70"
"news·20041211·LS·0125",71,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041211%C2%B7LS%C2%B70125&docIndex=71"
"news·20041211·LI·0li20041211154",72,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041211%C2%B7LI%C2%B70li20041211154&docIndex=72"
"news·20041206·LT·0053",73,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041206%C2%B7LT%C2%B70053&docIndex=73"
"news·20041206·LF·20041206×2fig0317",74,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041206%C2%B7LF%C2%B720041206%C3%972fig0317&docIndex=74"
"news·20041205·LA·0090",75,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041205%C2%B7LA%C2%B70090&docIndex=75"
"news·20041201·LM·0q0112_965921",76,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041201%C2%B7LM%C2%B70q0112_965921&docIndex=76"
"news·20041127·LE·69533",77,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041127%C2%B7LE%C2%B769533&docIndex=77"
"news·20041123·LF·20041123×2fig0292",78,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041123%C2%B7LF%C2%B720041123%C3%972fig0292&docIndex=78"
"news·20041122·LI·0li20041122047",79,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041122%C2%B7LI%C2%B70li20041122047&docIndex=79"
"news·20041122·LE·69106",80,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041122%C2%B7LE%C2%B769106&docIndex=80"
"news·20041119·LM·0q1911_958834",81,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041119%C2%B7LM%C2%B70q1911_958834&docIndex=81"
"news·20041119·LI·0li20041119018",82,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041119%C2%B7LI%C2%B70li20041119018&docIndex=82"
"news·20041118·LI·0li20041118065",83,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041118%C2%B7LI%C2%B70li20041118065&docIndex=83"
"news·20041117·LF·20041117×2fig0060",84,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041117%C2%B7LF%C2%B720041117%C3%972fig0060&docIndex=84"
"news·20041116·LI·0li20041116055",85,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041116%C2%B7LI%C2%B70li20041116055&docIndex=85"
"news·20041115·LE·68530",86,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041115%C2%B7LE%C2%B768530&docIndex=86"
"news·20041113·NV·0140",87,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041113%C2%B7NV%C2%B70140&docIndex=87"
"news·20041113·LI·0li20041113020",88,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041113%C2%B7LI%C2%B70li20041113020&docIndex=88"
"news·20041113·LM·0q1311_954496",89,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041113%C2%B7LM%C2%B70q1311_954496&docIndex=89"
"news·20041112·LI·0li20041112029",90,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041112%C2%B7LI%C2%B70li20041112029&docIndex=90"
"news·20041110·LI·0li20041110127",91,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041110%C2%B7LI%C2%B70li20041110127&docIndex=91"
"news·20041110·LF·20041110×2fig0417",92,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041110%C2%B7LF%C2%B720041110%C3%972fig0417&docIndex=92"
"news·20041110·LI·0li20041110129",93,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041110%C2%B7LI%C2%B70li20041110129&docIndex=93"
"news·20041110·LI·0li20041110128",94,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041110%C2%B7LI%C2%B70li20041110128&docIndex=94"
"news·20041110·LF·20041110×2fig0418",95,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041110%C2%B7LF%C2%B720041110%C3%972fig0418&docIndex=95"
"news·20041110·LI·0li20041110126",96,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041110%C2%B7LI%C2%B70li20041110126&docIndex=96"
"news·20041110·LI·0li20041110130",97,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041110%C2%B7LI%C2%B70li20041110130&docIndex=97"
"news·20041109·LS·0091",98,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041109%C2%B7LS%C2%B70091&docIndex=98"
"news·20041105·LF·18740510eco",99,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041105%C2%B7LF%C2%B718740510eco&docIndex=99"
"news·20041103·LA·0127",100,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041103%C2%B7LA%C2%B70127&docIndex=100"
"news·20041103·LA·0130",101,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041103%C2%B7LA%C2%B70130&docIndex=101"
"news·20041030·LF·20041030×2fig0189",102,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041030%C2%B7LF%C2%B720041030%C3%972fig0189&docIndex=102"
"news·20041029·LI·0li20041029023",103,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041029%C2%B7LI%C2%B70li20041029023&docIndex=103"
"news·20041018·LF·20041018×2fig0304",104,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041018%C2%B7LF%C2%B720041018%C3%972fig0304&docIndex=104"
"news·20041014·LM·0q1410_933137",105,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041014%C2%B7LM%C2%B70q1410_933137&docIndex=105"
"news·20041013·LI·0li20041013063",106,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041013%C2%B7LI%C2%B70li20041013063&docIndex=106"
"news·20041012·LF·20041012×2fig0023",107,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041012%C2%B7LF%C2%B720041012%C3%972fig0023&docIndex=107"
"news·20041011·LF·20041011×2ent0036",108,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041011%C2%B7LF%C2%B720041011%C3%972ent0036&docIndex=108"
"news·20041008·LM·0q0810_928758",109,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041008%C2%B7LM%C2%B70q0810_928758&docIndex=109"
"news·20041005·LM·0mde0510_923434",110,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041005%C2%B7LM%C2%B70mde0510_923434&docIndex=110"
"news·20041005·LF·20041005×2fig0104",111,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041005%C2%B7LF%C2%B720041005%C3%972fig0104&docIndex=111"
"news·20041004·LE·65345",112,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041004%C2%B7LE%C2%B765345&docIndex=112"
"news·20041002·LF·1871111601magazine",113,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041002%C2%B7LF%C2%B71871111601magazine&docIndex=113"
"news·20041001·LI·0li20041001093",114,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041001%C2%B7LI%C2%B70li20041001093&docIndex=114"
"news·20041001·LF·20041001×2fig0074",115,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041001%C2%B7LF%C2%B720041001%C3%972fig0074&docIndex=115"
"news·20041001·LF·18710409eco",116,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720041001%C2%B7LF%C2%B718710409eco&docIndex=116"
"news·20040926·LS·0071",117,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720040926%C2%B7LS%C2%B70071&docIndex=117"
"news·20040925·LE·64707",118,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720040925%C2%B7LE%C2%B764707&docIndex=118"
"news·20040924·LI·0li20040924032",119,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720040924%C2%B7LI%C2%B70li20040924032&docIndex=119"
"news·20040922·LM·0q2209_917732",120,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720040922%C2%B7LM%C2%B70q2209_917732&docIndex=120"
"news·20040922·LM·0q2209_917538",121,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720040922%C2%B7LM%C2%B70q2209_917538&docIndex=121"
"news·20040922·LM·0q2209_917533",122,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720040922%C2%B7LM%C2%B70q2209_917533&docIndex=122"
"news·20040922·LM·0q2209_917644",123,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720040922%C2%B7LM%C2%B70q2209_917644&docIndex=123"
"news·20040922·LM·0q2209_917293",124,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720040922%C2%B7LM%C2%B70q2209_917293&docIndex=124"
"news·20040921·LM·0mde2109_912263",125,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720040921%C2%B7LM%C2%B70mde2109_912263&docIndex=125"
"news·20040921·LI·0li20040921045",126,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720040921%C2%B7LI%C2%B70li20040921045&docIndex=126"
"news·20040921·LF·20040921×2fig0066",127,"https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720040921%C2%B7LF%C2%B720040921%C3%972fig0066&docIndex=127"
