doc_key,index,url
news·20250131·LM·202501312×20×22724851964×215,36,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250131%C2%B7LM%C2%B7202501312%C3%9720%C3%9722724851964%C3%97215&docIndex=36
news·20250131·LM·202501312×20×22724623087×215,37,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250131%C2%B7LM%C2%B7202501312%C3%9720%C3%9722724623087%C3%97215&docIndex=37
news·20250131·LM·202501312×20×22724101337×215,38,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250131%C2%B7LM%C2%B7202501312%C3%9720%C3%9722724101337%C3%97215&docIndex=38
news·20250130·LF·1092×20×21491914685,39,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250130%C2%B7LF%C2%B71092%C3%9720%C3%9721491914685&docIndex=39
news·20250129·LF·1092×20×21482880415,40,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250129%C2%B7LF%C2%B71092%C3%9720%C3%9721482880415&docIndex=40
news·20250129·LM·202501292×20×22692513060,41,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250129%C2%B7LM%C2%B7202501292%C3%9720%C3%9722692513060&docIndex=41
news·20250129·LI·202501290895950941,42,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250129%C2%B7LI%C2%B7202501290895950941&docIndex=42
news·20250128·LE·l00012338645,43,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250128%C2%B7LE%C2%B7l00012338645&docIndex=43
news·20250128·LF·1092×20×21468724674,44,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250128%C2%B7LF%C2%B71092%C3%9720%C3%9721468724674&docIndex=44
news·20250125·OP·957df3f0-daff-11ef-991f-d92a5a77643e,45,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250125%C2%B7OP%C2%B7957df3f0-daff-11ef-991f-d92a5a77643e&docIndex=45
news·20250123·LF·1092×20×21408339811,46,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250123%C2%B7LF%C2%B71092%C3%9720%C3%9721408339811&docIndex=46
news·20250122·LM·202501222×20×22666906510,47,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250122%C2%B7LM%C2%B7202501222%C3%9720%C3%9722666906510&docIndex=47
news·20250120·LF·1092×20×21310006721,48,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250120%C2%B7LF%C2%B71092%C3%9720%C3%9721310006721&docIndex=48
news·20250114·LM·202501142×20×22633755348×215,49,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250114%C2%B7LM%C2%B7202501142%C3%9720%C3%9722633755348%C3%97215&docIndex=49
news·20250114·LM·202501142×20×22642189482×215,50,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250114%C2%B7LM%C2%B7202501142%C3%9720%C3%9722642189482%C3%97215&docIndex=50
news·20250111·LF·1092×20×21248618859,51,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250111%C2%B7LF%C2%B71092%C3%9720%C3%9721248618859&docIndex=51
news·20250110·LF·1092×20×21237657220,52,https://nouveau-eureka-cc.acces.bibl.ulaval.ca/Document/View?viewEvent=1&docRefId=0&docName=news%C2%B720250110%C2%B7LF%C2%B71092%C3%9720%C3%9721237657220&docIndex=52
